contig	aln_nanopo_out	aln_pacbio_out	MD_3_S11_L001_R_out	SRR7135606_out	SRR7135607_out	SRR7135608_out	SRR7135612_out
opera_contig_4401	0	0	0	0	0	0	13.5438
opera_contig_4402	0.764706	0	0	4.20992	2.56401	0	0
opera_contig_4403	0	0.886967	66.7693	1.7278	0	0	4.21107
opera_contig_4404	0	0	0.288351	2.88351	0	0	1.45675
opera_contig_4405	0	0	4.5739	0	0	0	17.1293
opera_contig_4406	0	0.971132	0	0	0	0	11.351
opera_contig_4407	0	0	0	0	0	0	11.6074
opera_contig_4408	0	0	0	0	0	0	13.0301
opera_contig_4409	0	0	66.6347	1.15491	0.865896	0	1.75954
opera_contig_4410	0	0	0	0.848555	0	0.576879	4.18613
opera_contig_4411	0	0	0	0	0.453704	6.64815	0
opera_contig_4412	0	0	9.57986	1.39815	2.02199	0	18.3264
opera_contig_4413	0	3.10648	0	17.5961	0.572917	0	142.221
opera_contig_4414	0	0	0	0	0	0	8.69525
opera_contig_4415	0	0	4.32329	0	0	0	17.5435
opera_contig_4416	0	0	3.17633	0	0	0	15.9652
opera_contig_4417	0	0	4.62877	0	0	0	16.3654
opera_contig_4418	0	0	0	2.56961	0	0	0
opera_contig_4419	0	0	0.580046	1.15313	1.69374	0	1.529
opera_contig_4420	0	0	3.44599	0	0	0	17.547
opera_contig_4421	0	0	0	0.450639	0	3.73519	0
opera_contig_4422	0	0	1.68721	1.45349	0.560465	0	2.56163
opera_contig_4423	0	0	1.4314	2.30465	0.580233	0	2.96047
opera_contig_4424	0	0	0	3.76251	0.582072	0	0.188591
opera_contig_4425	0	0	0	2.56112	4.61118	0	0.299185
opera_contig_4426	0	4.57643	91.8226	9.24621	1.93932	0	139.438
opera_contig_4427	0	0	0	0.211202	0	5.93582	0
opera_contig_4428	0	0.304907	0	0	0	0	15.4182
opera_contig_4429	0	0	0	0	0	0	15.2129
opera_contig_4430	8.60773	27.4906	0	293.309	244.807	7.49532	605.261
opera_contig_4431	0	0	4.08803	0	0	0	20.6256
opera_contig_4432	0	0	0	14.5599	12.7171	0	4.74531
opera_contig_4433	0	0	0	1.76056	1.17371	0	1.03873
opera_contig_4434	0	0	0	0	0	0	16.8333
opera_contig_4435	0	0	0	2.2879	4.31022	0	0
opera_contig_4436	0	0	5.80729	0	0	0	14.9354
opera_contig_4437	0	0	0	0	0	0	9.20471
opera_contig_4438	0	0	6.45112	0	0	0	19.7609
opera_contig_4439	0	0	0	0	0.842975	4.0307	0
opera_contig_4440	1.30142	7.94681	22.0816	44.0804	27.8783	2.40071	51.3227
opera_contig_4441	0	0.299054	1.77069	0	0	0	15.7258
opera_contig_4442	0	0.100473	1.43499	0.591017	1.46809	0	2.69622
opera_contig_4443	0	0	67.8995	2.32151	2.89007	0	3.52837
opera_contig_4444	0	0	0	0.581065	0	0.44497	7.06864
opera_contig_4445	0	0	0	0	0	5.70533	0
opera_contig_4446	0	1.85325	0.874556	0	0.295858	0	114.267
opera_contig_4447	0	0	0.287574	0.887574	0.590533	0	2.78225
opera_contig_4448	0	0	4.30687	2.94668	1.18246	0	0.127962
opera_contig_4449	0	0	0	0	0.934834	3.47512	0
opera_contig_4450	0	0.912322	0	0	0	0	25.6943
opera_contig_4451	0	0.439573	0	0	0	0	12.3223
opera_contig_4452	0	0	37.7927	1.77607	0.592417	0	2.76185
opera_contig_4453	0	0	0	0	0	0	9.76512
opera_contig_4454	0	0	65.2017	2.36536	0.591934	0	2.11507
opera_contig_4455	0	0	0	0	0	2.68921	6.32147
opera_contig_4456	0	0	46.2859	10.6335	9.11032	1.25267	13.6868
opera_contig_4457	0	0	0	0	0	0	13.5618
opera_contig_4458	0	0	55.4501	0.592637	0.592637	0	5.31116
opera_contig_4459	0	0	0	0	0	3.28266	0
opera_contig_4460	0	0.887039	5.04637	0	0	0	18.6956
opera_contig_4461	0	0	0	0	0	1.55357	7.47024
opera_contig_4462	0	0	0	0.359524	3.70833	19.6393	0
opera_contig_4463	0	0	41.8429	0	1.77738	0	3.66548
opera_contig_4464	0	0.156138	0	0	0	0	11.056
opera_contig_4465	0	0	77.0822	2.32181	1.78665	0	32.1907
opera_contig_4466	0	0	0	3.57757	0.596659	0	0
opera_contig_4467	0	0	0	0	0	0	18.0692
opera_contig_4468	0.968974	0	0	1.49165	3.56086	0.501193	0
opera_contig_4469	0	0	0	0	0.429594	4.3031	0
opera_contig_4470	0	0	0	0	0.0933014	0	10.1734
opera_contig_4471	0	0	73.1495	2.38158	0.59689	0	2.76077
opera_contig_4472	0	0	0	2.93533	2.96407	0	0
opera_contig_4473	11.4467	6.68144	248.999	2223.77	988.687	5363.4	5295.46
opera_contig_4474	6.96048	1.97844	235.205	3076.94	1260.78	5559.55	7015.55
opera_contig_4475	0	0	0	0	0.304192	5.76407	0
opera_contig_4476	0	0	0	2.37844	0	0	6.58084
opera_contig_4477	0	0	1.48503	1.1976	1.71377	0	3.13892
opera_contig_4478	0	0	58.9138	4.13293	0.598802	0	2.94251
opera_contig_4479	0	0.890887	0	0	0	0	16.2518
opera_contig_4480	0	1.78777	0	0	0	0	26.4353
opera_contig_4481	0.960384	0	0	3.48259	0.60024	0	0
opera_contig_4482	0	0	0	0	0.710684	3.67707	0
opera_contig_4483	0	0	0	0	0	0	17.2151
opera_contig_4484	0	0	0	2.66466	3.89303	0	0
opera_contig_4485	0	0	0	3.0012	0.300481	0	3.77043
opera_contig_4486	0	4.8149	22.3582	10.2115	1.49399	0	120.581
opera_contig_4487	0	0.924188	0	0	0	0	10.846
opera_contig_4488	0	0	0	3.30205	2.1059	0.300842	0
opera_contig_4489	0	0	64.3045	1.7846	1.18893	0	2.00241
opera_contig_4490	0	0.547533	0.300842	2.33454	0.601685	0	2.1083
opera_contig_4491	0	0	0	1.96984	3.08444	0	0.135103
opera_contig_4492	0	0.221014	5.37319	48.378	36.7585	0.533816	89.6908
opera_contig_4493	0	0	0	0	0	0	16.1655
opera_contig_4494	0	0.985507	58.3345	4.21981	0.2657	0	3.71135
opera_contig_4495	0.444444	0.968599	0.301932	61.3611	37.6159	0	50.8925
opera_contig_4496	0.958888	0	0	3.00242	3.53688	0.594921	0
opera_contig_4497	0	0	0	0.603386	0.585248	3.58041	0
opera_contig_4498	0	0	55.2285	1.81137	0.905683	0	4.4341
opera_contig_4499	0	0	0	0	0	0.604848	6.13818
opera_contig_4500	0	0	0	0	1.45697	6.15152	0
opera_contig_4501	0	0	52.3115	4.16242	0.606061	0	0
opera_contig_4502	0	0	0	3.81311	2.40655	0.597087	0.242718
opera_contig_4503	0	1.59102	0	0	0	0	10.0619
opera_contig_4504	0	0	0	0	0	0	11.1323
opera_contig_4505	0	0	0	2.42112	2.41869	0	0
opera_contig_4506	0	0	53.4126	1.81675	1.81917	0	1.41141
opera_contig_4507	0	1.2503	4.30012	0	0	0	20.2977
opera_contig_4508	0	0	0	3.64277	0.596598	0	0
opera_contig_4509	0	0	2.73358	2.73358	1.14234	0	1.17883
opera_contig_4510	0	0	0	0	0	0	12.146
opera_contig_4511	1.47932	0	48.0268	16.9842	18.3577	1.20316	18.0681
opera_contig_4512	0	0	0	1.82704	1.73569	0	0
opera_contig_4513	0	0	0.893902	1.58415	4.55366	0	0
opera_contig_4514	0	0	0	0.609756	3.64878	0	0
opera_contig_4515	0	0	61.8988	1.82561	0.609756	0	4.80366
opera_contig_4516	0	0.233211	0	0	0	0	14.5006
opera_contig_4517	0	0	0	0	0	0	13.4982
opera_contig_4518	0	0	0	0.610501	0	1.78144	5.18559
opera_contig_4519	0	0	55.9634	1.221	1.21978	0	3.84371
opera_contig_4520	0	0	22.4853	8.98778	4.56601	0	9.56357
opera_contig_4521	0	0	0.61227	0.920245	4.89448	0	0.779141
opera_contig_4522	0	28.3583	0	0	0	0	589.259
opera_contig_4523	0	0	1.52025	0	0	0	14.3742
opera_contig_4524	0	0	0.557055	1.22699	2.43681	0	2.46135
opera_contig_4525	0	0.944717	0	0	0	0	27.7101
opera_contig_4526	0	0	0	1.84152	3.07002	0	0.117936
opera_contig_4527	0	0	0	1.5258	3.64742	0.614251	0
opera_contig_4528	0	0	49.7651	3.02337	1.53629	0	2.09594
opera_contig_4529	0	0	0	0	0	0	17.032
opera_contig_4530	0.737361	0	0	0.559803	1.53637	6.09248	0
opera_contig_4531	0	0	2.15413	0	0	0	18.1554
opera_contig_4532	0	0.974074	0	0	0	0	22.3778
opera_contig_4533	0	0	0.583436	1.85414	0.880099	0	3.02596
opera_contig_4534	0	0.548267	0	0	0	0	27.724
opera_contig_4535	0	0	0	3.01239	6.14002	0	0.163569
opera_contig_4536	0	0.961586	4.60471	0	0	0	21.7844
opera_contig_4537	0	0	0	4.433	3.07072	0.559553	0
opera_contig_4538	0	0	0	0	0	0	19.5409
opera_contig_4539	0	0.816377	0.306452	0	0	0	16.5124
opera_contig_4540	0	0	0	0	0.404467	4.33747	0
opera_contig_4541	0	0	1.50993	2.2072	1.23573	0	1.70596
opera_contig_4542	0	0	0.756522	0	0	0	22.9913
opera_contig_4543	0	0	0	1.5528	2.7913	0	0
opera_contig_4544	0.957764	0	0.878261	2.16025	2.48199	0	2.59503
opera_contig_4545	0	0	0	5.23507	4.92289	0	5.01493
opera_contig_4546	0	0	0	2.45398	4.00871	0	0.29602
opera_contig_4547	0	0	0	4.06219	4.95771	0	0
opera_contig_4548	0	0.918953	0	1.86409	1.54863	0	4.52494
opera_contig_4549	0	0	69.1746	1.24439	1.54239	0	4.44888
opera_contig_4550	0	0.978777	0.93633	0	0	0	19.3059
opera_contig_4551	0	0	0	0	2.61923	4.61798	0
opera_contig_4552	0	0	2.11389	1.22778	4.00375	0	7.77722
opera_contig_4553	0	1.28536	0	0	0	0	28.7397
opera_contig_4554	0	0	56.617	1.85857	1.25031	0	4.92115
opera_contig_4555	0	0	0	2.46308	2.47935	0	1.10638
opera_contig_4556	0	0.682161	0.942211	1.57035	1.88065	0	1.29397
opera_contig_4557	0	0.46608	2.19472	2.15578	3.26759	0	1.48116
opera_contig_4558	0	0	1.88428	0	0	0	17.9333
opera_contig_4559	0	0	0	2.79497	2.12956	0.627673	0.309434
opera_contig_4560	0	0.974811	2.51889	0	0	0	18.5264
opera_contig_4561	0	0	0	0	0	0	16.5189
opera_contig_4562	0	0	0	0	0	0	11.2947
opera_contig_4563	0	0	0	0	0	0.544081	6.29723
opera_contig_4564	0	0.97604	0	0	0	0	43.7137
opera_contig_4565	0	0	7.8575	0	0	0	10.7629
opera_contig_4566	0	1.07188	53.7516	0	0.356873	0	34.8903
opera_contig_4567	0	0	0	0	0.865069	5.1652	0
opera_contig_4568	0	1.04792	52.0378	2.51324	0	0	1.24464
opera_contig_4569	0	0	0	0	0	0	4.49116
opera_contig_4570	0	1.88636	1.26263	0.945707	2.51515	0.631313	1.40025
opera_contig_4571	0	1.13384	0	29.1275	18.346	0	25.1957
opera_contig_4572	0	0	7.7598	0	0	0	7.48293
opera_contig_4573	0	0	0	0	0	4.31985	0
opera_contig_4574	0	0	2.83692	3.43489	2.50948	0	9.72693
opera_contig_4575	0	0	6.62152	0	0	0	23.2646
opera_contig_4576	0.94557	0	0	2.00886	3.16203	0	0
opera_contig_4577	0	0.0949367	3.12152	1.26582	0	0	1.02911
opera_contig_4578	0	7.06456	18.4342	37.4494	53.5962	0	642.765
opera_contig_4579	0	1.32826	0	0	0	0	37.3752
opera_contig_4580	0	0	1.90114	1.57414	1.89734	0	1.38657
opera_contig_4581	0	0.978426	0	7.31599	1.19162	0	84.9404
opera_contig_4582	0	0.310914	0	0	0	0.390863	13.6967
opera_contig_4583	0	0	0	0	0	6.21193	0
opera_contig_4584	0	0	0	2.83355	2.52224	0	0
opera_contig_4585	0	0	0	0	0	0	14.0559
opera_contig_4586	0	0.970738	2.2201	0	0	0	9.62723
opera_contig_4587	0	0	0	0	0	0	10.4949
opera_contig_4588	0	0	0	0	0	0	7.7172
opera_contig_4589	0	0	0	0	1.50318	6.87389	0
opera_contig_4590	0	0	0	0.63648	0.316327	1.0625	3.55485
opera_contig_4591	0	5.76117	2.72286	20.447	22.7867	0	79.9553
opera_contig_4592	0.961637	0.0959079	0	1.26598	2.45013	0	0
opera_contig_4593	0	0	0	0	0.492327	4.30563	0
opera_contig_4594	0	0.488462	61.9615	1.28077	1.91667	0	2.09615
opera_contig_4595	0.951282	0	59.8731	2.54744	0	0	3.32308
opera_contig_4596	0	0.359435	62.0039	2.20924	0.623877	0	6.2991
opera_contig_4597	0	0.958869	0	0	0	0	30.9087
opera_contig_4598	0.953728	0	0	3.17995	5.74036	0	0
opera_contig_4599	0	0.922879	46.8933	2.56555	1.91388	0	1.24422
opera_contig_4600	0	0	0	0	1.00644	3.0888	0
opera_contig_4601	0	0	0	0	0	3.33333	0
opera_contig_4602	0	0	0	2.24871	4.42397	0	0
opera_contig_4603	0	0.979381	0.31701	2.57603	2.23325	0	1.58119
opera_contig_4604	0	0	0	4.13273	3.21778	0.569588	0.177835
opera_contig_4605	0	0	0	0	0	1.92387	7.56774
opera_contig_4606	0	0	0.322581	0.31871	1.28903	0	9.82839
opera_contig_4607	0	5.14581	1.70194	0	0	0	332.409
opera_contig_4608	0	0.979355	0	0	0	0	20.151
opera_contig_4609	2.77419	0.374194	5.66323	1.91097	3.54452	0	4.59742
opera_contig_4610	0	0	0	0	1.84	3.35355	0
opera_contig_4611	1.0969	0	5.46382	14.0917	12.3269	0	8.18863
opera_contig_4612	0	0	0	1.6137	1.93798	0.322997	2.59432
opera_contig_4613	39.7422	11.8109	0	963.512	995.693	13.3057	455.702
opera_contig_4614	0	0.954663	66.1969	1.90674	0.645078	0	4.91192
opera_contig_4615	0	0	0	0	0	0	12.1416
opera_contig_4616	0	0	8.9987	0	0	0	13.1951
opera_contig_4617	0	0	0	1.30078	0	0.64974	6.20703
opera_contig_4618	0	0.5	0	0	0	0	27.6315
opera_contig_4619	0	0	3.85938	0	0	0	15.6797
opera_contig_4620	0	0.638853	0	0	0	0	10.0026
opera_contig_4621	0	0	0	0.65189	0.650587	0	2.95567
opera_contig_4622	0	0	10.4086	0	0	0	16.3629
opera_contig_4623	0	0	0	0	0	0.622222	5.86928
opera_contig_4624	0	0	28.9438	7.12026	4.49804	0	2.28366
opera_contig_4625	0	0	0	1.30588	2.28366	0	2.73464
opera_contig_4626	0	0	1.63007	2.28758	1.62876	0	2.15294
opera_contig_4627	0	0	0	0	0	0	11.339
opera_contig_4628	0	0	0	0.184555	3.6767	18.6518	0
opera_contig_4629	0	0	0	0.65445	0.653141	1.93194	3.08115
opera_contig_4630	0	0.752618	0	14.8403	16.555	0	99.2618
opera_contig_4631	0	0	0	2.61206	0.982962	0	0
opera_contig_4632	0	0.91481	0	1.95937	1.26999	0	4.47575
opera_contig_4633	0	0	0	1.94619	1.30971	0	0
opera_contig_4634	0	0	0.610236	0.639108	3.58924	0	0
opera_contig_4635	0	0	0	0.981627	1.96719	0.64042	0
opera_contig_4636	0	0	0	0.328084	0.652231	1.31102	3.7769
opera_contig_4637	0	2.91064	51.0329	6.08673	7.477	0	163.139
opera_contig_4638	0	0	0	1.96974	4.46974	0	0
opera_contig_4639	0.931579	0	0	8.09079	3.57763	0	0
opera_contig_4640	0	0	0.657895	2.63158	1.64211	0	4.13158
opera_contig_4641	0	0	0	4.21344	0.657444	0	0.160738
opera_contig_4642	0	0	0	0	0	5.20712	0
opera_contig_4643	0	0	0.431398	0.658311	1.3153	0.580475	1.94987
opera_contig_4644	0	0	0.660502	16.9974	21.6235	3.07926	0.396301
opera_contig_4645	0	0	0	0	1.31176	1.31968	2.38573
opera_contig_4646	0	0	1.96825	3.22619	0.329365	0	1.48413
opera_contig_4647	0	0	0	0.662683	3.30146	0	0
opera_contig_4648	0	0.97344	0	0	0	0	15.3798
opera_contig_4649	0	0	1.32537	1.9907	1.32537	0.661355	2.28951
opera_contig_4650	0	0	0	0	3.88963	0.630319	0.722074
opera_contig_4651	0	0	49.3205	2.63564	0.663564	0	1.70479
opera_contig_4652	0	0	0	0	2.90146	12.0453	0
opera_contig_4653	0	0	0.992011	0.663116	2.33023	0	1.95739
opera_contig_4654	0	0	0.332889	1.31957	0	0	0.75233
opera_contig_4655	0	0	4.63551	0	0	0	9.91856
opera_contig_4656	0	0	0.333778	3.00134	1.66622	0	0.285714
opera_contig_4657	0	0	0	0.995995	0.76235	31.0921	0.157543
opera_contig_4658	0	0	0	17.2764	15.5461	0	22.0267
opera_contig_4659	0	0	0	5.23262	2.00401	0	0.391711
opera_contig_4660	0.917112	0	0	16.0361	13.6537	2.48529	1.25134
opera_contig_4661	0	0.911765	1.33556	3.66578	1.31417	0	58.6791
opera_contig_4662	0	0	0	0	0	0	17.7764
opera_contig_4663	0	0	0	0.24933	10.7802	22.5845	0
opera_contig_4664	0	0	0	0	0	0	13.4685
opera_contig_4665	0	0.489933	0	2.66846	1.34228	0	0.155705
opera_contig_4666	0	1.15457	5.90726	0	0	0	17.5282
opera_contig_4667	0	0	0	0	1.85753	8.19624	0
opera_contig_4668	1.91667	0	1.28763	46.8656	38.0793	4.99731	1.47849
opera_contig_4669	0	0.357527	19.7164	0.994624	0.672043	0	6.75941
opera_contig_4670	0	0	0	0	0	0	13.8022
opera_contig_4671	0	0	0	3.32705	0.670256	0	0
opera_contig_4672	0	0.924528	0	0	0	0	22.9164
opera_contig_4673	0	0	50.7588	1.34097	2.00539	0	4.58491
opera_contig_4674	0	0	0	0	0	0	10.2213
opera_contig_4675	0	0	0	2.49123	3.37112	0	0
opera_contig_4676	0	0	1.01215	1.34953	0.337382	0.665317	3.61269
opera_contig_4677	0	0	0	0	0	0.675676	7.59324
opera_contig_4678	0	0	59.1149	2.61892	1.35	0	1.22027
opera_contig_4679	0	0	0	2.01486	1.35135	0	3.28784
opera_contig_4680	0	0	0.337838	3.31622	0	0	1.12973
opera_contig_4681	0	0	0	1.341	1.68471	0	0
opera_contig_4682	0	0	0	0	0	0	7.88363
opera_contig_4683	0	0	0	3.65359	2.023	0	0
opera_contig_4684	0	65.843	12.1448	0	0	0	2260.55
opera_contig_4685	0	0	0	2.68699	3.03117	0	0.0813008
opera_contig_4686	0	0	0.336043	0.674797	1.35501	0	2.35501
opera_contig_4687	0	0.9729	68.4038	2.02846	1.0122	0	4.31843
opera_contig_4688	0	0	0.98374	2.02575	0.677507	0	3.48916
opera_contig_4689	0	1.5346	0	0	0	0	20.4464
opera_contig_4690	0	0	0	0	0	0	9.0882
opera_contig_4691	0	0	0	0	1.35414	3.05563	0
opera_contig_4692	0	0	22.6988	3.38535	1.01221	0	1.13704
opera_contig_4693	0	0	0	0	0	2.70963	5.96879
opera_contig_4694	0	0	1.31208	1.65536	1.3555	0	3.17639
opera_contig_4695	0	0	0	4.92799	1.69022	0	0.376359
opera_contig_4696	0	0	0	2.02993	3.39728	0	0
opera_contig_4697	8.29252	0	221.898	1323.42	615.449	3572.04	3400.91
opera_contig_4698	0	0.987738	0	0	0	0	7.89782
opera_contig_4699	0	0	0	0	0	0	14.0654
opera_contig_4700	0	0	4.29837	7.00136	2.69482	0	7.6267
opera_contig_4701	0	1.70902	2.38115	22.6202	23.3593	0	72.6817
opera_contig_4702	0	0	0	3.68579	1.02322	0	0
opera_contig_4703	1.93033	0	0	36.8128	28.3306	0.886612	3.11749
opera_contig_4704	0	1.90847	0	5.7377	1.70219	0	123.764
opera_contig_4705	0	3.13699	0	3.76027	2.39041	0	91.3233
opera_contig_4706	0	0	0.684932	1.34795	0.683562	0	3.11781
opera_contig_4707	0	0	0	3.70096	2.68038	0	0.984911
opera_contig_4708	0	3.44993	18.1687	10.1262	3.72565	0	183.461
opera_contig_4709	0	0	65.3571	2.39286	0.686813	0	2.69643
opera_contig_4710	0	0.96011	2.01513	1.36864	0.343879	0	3.67538
opera_contig_4711	0	0	0	3.09091	1.72039	0	0
opera_contig_4712	0	0	1.36088	3.42287	1.71901	0	3.00826
opera_contig_4713	0	0	0	0.687328	0.344353	0.68595	3.67355
opera_contig_4714	0	0.960055	1.34298	1.97521	2.05785	0	2.00689
opera_contig_4715	0	0	48.4876	0.688705	0.688705	0	4.12672
opera_contig_4716	0	0	0	0	0	0	12.989
opera_contig_4717	0	0	0	1.47172	3.28276	12.7448	0
opera_contig_4718	0	0	0	0	0	0	12.0055
opera_contig_4719	0	0	0	0	0	0	8.85497
opera_contig_4720	0	0	0	0.303867	1.05249	5.90331	0
opera_contig_4721	0	0	0.687845	2.75967	0	0.689227	4.01934
opera_contig_4722	0	0	0.522822	1.69571	1.96957	0.684647	0
opera_contig_4723	0	0	0.344398	2.41355	2.07469	0	2.17289
opera_contig_4724	0.958506	0	34.9779	7.91148	2.34163	0	1.91425
opera_contig_4725	0	0	0	3.4466	4.44799	0	0
opera_contig_4726	0	0	44.7545	0.690707	0.345354	0	4.92372
opera_contig_4727	0	0	0	4.10417	3.46806	0	0
opera_contig_4728	0	0	0	0.691667	0	1.14306	7.63333
opera_contig_4729	0	0	0	4.69541	2.72879	0	0
opera_contig_4730	0	0	0	0	0	5.91643	0
opera_contig_4731	0	0	0.348189	2.08635	0.694986	1.33705	2.44708
opera_contig_4732	0	0	0	2.77159	2.74234	0	0
opera_contig_4733	0.945682	0	53.1602	0.694986	2.08357	0	4.4039
opera_contig_4734	0	0	0	0	0	0	26.6653
opera_contig_4735	0	0.973501	0	0	0	0	16.1492
opera_contig_4736	0	0	2.77933	1.0405	2.06844	0	2.68156
opera_contig_4737	0	0	0	0	0	0	22.3832
opera_contig_4738	0	0	0	0	1.04755	0	0.415385
opera_contig_4739	0	0	1.03922	0	0	0	2.20728
opera_contig_4740	0	0	0.35014	0	0	0	12.3487
opera_contig_4741	0	0	0.70028	2.09804	2.44958	0	5.15546
opera_contig_4742	0	0.956522	0	0	0	0	16.8541
opera_contig_4743	0	0	0	4.18794	2.79102	0	0
opera_contig_4744	0	0	0	0	2.48596	6.67135	0
opera_contig_4745	0.407303	0	0.689607	10.4522	19.7949	2.10534	1.63764
opera_contig_4746	0	0	0	2.10112	2.10534	0	1.68118
opera_contig_4747	0	0	0	0	0	0	13.3685
opera_contig_4748	0	0	0	3.14909	2.76934	0	0
opera_contig_4749	0	0	58.1	1.40141	0	0	4.99859
opera_contig_4750	0	0	0	0	0	0	11.1269
opera_contig_4751	0	0	0	0.704802	2.7274	0.683616	0
opera_contig_4752	0	0	0	2.37482	5.1174	0	0
opera_contig_4753	0	0	0	1.40085	5.61898	0	0
opera_contig_4754	0	0.977337	0.351275	0	0	0	16.4972
opera_contig_4755	0	0.670922	0	11.7773	7.11631	1.04539	4.90496
opera_contig_4756	0	0	0	0	0	0	9.01138
opera_contig_4757	0	1.96444	26.2589	10.9915	7.80085	0	15.0413
opera_contig_4758	0	0	0	0.266003	0.56899	4.21622	0
opera_contig_4759	0	0	44.367	2.13087	0	0	2.55903
opera_contig_4760	0	0	0	0.712251	0	0.672365	3.3547
opera_contig_4761	0	0	0	1.04422	2.13695	0	0
opera_contig_4762	0	0	1.36091	0	2.84023	0	1.2796
opera_contig_4763	0	0	0	1.75286	2.1	0	0
opera_contig_4764	0	0.898571	0	0	0	0	9.14571
opera_contig_4765	0	0	0	0	0	0	13.5514
opera_contig_4766	0	0	0	0	0	0	11.7857
opera_contig_4767	0	0	0	0.454286	0.507143	58.2843	0.317143
opera_contig_4768	0	0	0	0.675714	4.56286	0	0
opera_contig_4769	0.958512	0	0.357654	26.917	25.6695	3.86695	1.68383
opera_contig_4770	0	0	0	2.84692	1.77396	0	0
opera_contig_4771	0	0.985694	49.7611	0.709585	0.712446	0	3.88841
opera_contig_4772	0	3.07163	6.58453	0.716332	1.0745	0	58.9728
opera_contig_4773	0	0	0.7149	1.43123	2.86103	0	2.4255
opera_contig_4774	0	0	0	0	0	0	23.9225
opera_contig_4775	0	1.84792	0.71736	1.43472	0.71736	0	1.68293
opera_contig_4776	0	0	0	0	1.67001	4.09182	0
opera_contig_4777	0	0.222382	54.3128	1.42755	0.710187	0	1.90531
opera_contig_4778	0	0.909613	1.06026	0	0	0	128.333
opera_contig_4779	0	0	0	0.704023	3.92385	0	0
opera_contig_4780	0	0	5.70833	0.45977	0	1.75862	6.01006
opera_contig_4781	0	0	0.71902	2.4683	0.68732	0	0
opera_contig_4782	0	0	0	0	2.70893	5.43372	0
opera_contig_4783	12.0216	4.36744	120.52	954.654	409.457	2492.46	2473.25
opera_contig_4784	0	1.21182	18.732	2.22767	3.11239	0	51.0519
opera_contig_4785	0	0	0	1.44092	2.80115	0.71902	0.74928
opera_contig_4786	0	0	0	2.15873	1.78788	0.721501	0.386724
opera_contig_4787	0	0	0	3.18182	2.42857	0	0.15873
opera_contig_4788	0	0	0	0	2.21821	5.77168	0
opera_contig_4789	0	0.466763	0	248.759	220.399	6.18931	95.0058
opera_contig_4790	0	0	0	0.722543	1.76156	0	0
opera_contig_4791	0	0	0	0	0	0	13.2026
opera_contig_4792	0	0	0	0	0	0	7.04052
opera_contig_4793	0	0	0.709117	0.361795	4.66715	0	1.23155
opera_contig_4794	0	0	0	0	0	2.44573	6.29667
opera_contig_4795	0	0	0	2.52319	2.87826	0.608696	0.113043
opera_contig_4796	0	0	0	0	0.724638	0.723188	7.97101
opera_contig_4797	0	0.731495	0.362845	61.0508	32.5051	0	37.4717
opera_contig_4798	0	0	0	0	0.920174	2.37881	0
opera_contig_4799	0	1.95197	1.4556	0	0	0	11.9025
opera_contig_4800	0	0	52.9447	1.4425	1.45415	0	4.66376
opera_contig_4801	0	0	0	2.18686	1.09197	0	2.6292
opera_contig_4802	0	4.54599	13.0409	1.95766	0	0	75.9328
opera_contig_4803	0	0	17.8423	1.72993	0	0	0.788321
opera_contig_4804	0	0.980966	0.732064	2.91508	2.77306	0	0.647145
opera_contig_4805	0	0	0	1.46413	4.00439	0	0
opera_contig_4806	0	0	0	0	1.65593	1.84773	0
opera_contig_4807	0	0	40.8783	1.43842	0.733138	0	4.69795
opera_contig_4808	0	0	0	2.68035	1.09971	49.7962	0.431085
opera_contig_4809	0	0	0	3.3583	2.55653	0	0
opera_contig_4810	0	0	0	2.19971	2.5536	0	0
opera_contig_4811	0	0	0	0	0	0.733824	6.21176
opera_contig_4812	0.954412	0	0	0	0	0.491176	7.32059
opera_contig_4813	0	0	0	2.57206	2.19118	0	0
opera_contig_4814	0	0	0	0	1.03387	3.62592	0
opera_contig_4815	0	0	0	3.6215	2.92342	0	1.25773
opera_contig_4816	0	0	0	0.368732	3.28466	0.737463	0.334808
opera_contig_4817	0	0	0	0.731563	1.24336	4.4292	0
opera_contig_4818	0	0	62.7891	2.80236	0.735988	0	4.19027
opera_contig_4819	0	0	0	0.369822	0.640533	4.49556	0
opera_contig_4820	0	0	0	0.726331	0	28.9822	2.66716
opera_contig_4821	0	4.52959	2.11391	6.48669	0.338757	0	63.8121
opera_contig_4822	0	7.09911	1.8358	19.8521	18.9349	0	55.0207
opera_contig_4823	0	0	0.37037	4.96148	5.84	0	0
opera_contig_4824	0	0	0	0	0	4.4911	0
opera_contig_4825	0	0	0.510386	2.59496	0.740356	0	0
opera_contig_4826	0	0	0	0	0	0	12.5097
opera_contig_4827	0	0	56.162	3.33432	0.742942	0	0.817236
opera_contig_4828	0	0	1.48588	1.47994	0.741456	0	4.72065
opera_contig_4829	0	0	0	0	0	0	20.8006
opera_contig_4830	0	0	1.48363	1.47619	1.11607	0	1.98065
opera_contig_4831	0	0	48.0506	1.4747	1.11607	0	4.64286
opera_contig_4832	0	0	0	1.48584	1.8465	0	0
opera_contig_4833	0	0	0	2.39344	2.20268	0.745156	0
opera_contig_4834	0	0	0	2.14328	2.60746	0	0
opera_contig_4835	0	0	0	4.7713	1.44245	0	0
opera_contig_4836	0	1.75934	0	0	0	0	23.6099
opera_contig_4837	0	0	0.736921	1.06726	0.741405	0	1.10613
